Label	Predicted	Score
Sneaker	Sneaker	0.89446217
Sneaker	Sneaker	0.9949787
Bag	Bag	0.9999994
Sneaker	Sneaker	0.9859141
Shirt	Shirt	0.97193605
Sandal	Sandal	0.99991345
Trouser	Dress	0.9659067
Sneaker	Sneaker	0.99805284
T-shirt/top	Pullover	0.83783185
T-shirt/top	T-shirt/top	0.99928814
Ankle boot	Ankle boot	0.99844486
Pullover	Pullover	0.9173948
Trouser	Trouser	0.99997675
Shirt	Shirt	0.95388144
Pullover	Pullover	0.99992967
Pullover	Pullover	0.52673817
Sandal	Sandal	0.9998574
Bag	Bag	0.9999999
Sandal	Sandal	0.99998975
Pullover	Pullover	0.9987336
Sneaker	Ankle boot	0.5327619
Bag	Bag	0.9999999
Coat	Pullover	0.5934864
T-shirt/top	T-shirt/top	0.99896765
Ankle boot	Ankle boot	0.99998593
T-shirt/top	T-shirt/top	0.99970514
Bag	Bag	0.99924695
Trouser	Trouser	0.99999356
Dress	Dress	0.96272254
Bag	Bag	0.9999999
Pullover	Pullover	0.99881387
Bag	Bag	0.99999964
Pullover	Pullover	0.9981616
T-shirt/top	T-shirt/top	0.99756455
Shirt	Shirt	0.630595
Dress	Dress	0.9979342
Bag	Bag	0.9996661
Sneaker	Sneaker	0.62679124
Bag	Bag	0.999895
Pullover	Pullover	0.9654952
Shirt	Pullover	0.99587977
Shirt	T-shirt/top	0.68927413
Shirt	Shirt	0.88437843
T-shirt/top	T-shirt/top	0.9985261
Coat	Coat	0.98348445
Sandal	Sandal	0.99979895
Dress	Coat	0.56477076
Coat	Coat	0.9939678
Trouser	Trouser	0.99995434
Trouser	Trouser	0.9999999
Ankle boot	Ankle boot	0.99995637
Sneaker	Sneaker	0.8851315
T-shirt/top	T-shirt/top	0.8522216
Shirt	Pullover	0.56023866
Pullover	Pullover	0.93022096
Trouser	Trouser	1.0
Coat	Coat	0.8587987
Pullover	Pullover	0.99955827
Sneaker	Sneaker	0.9815922
Sneaker	Sneaker	0.88147146
Trouser	Trouser	1.0
Bag	Bag	1.0
Dress	Dress	0.4096711
Bag	T-shirt/top	0.8353497
Sneaker	Sneaker	0.9297773
Ankle boot	Ankle boot	0.99976045
Bag	Bag	0.99999106
Sneaker	Sneaker	0.9983517
Pullover	Pullover	0.9959359
Sneaker	Sneaker	0.9984876
Ankle boot	Ankle boot	0.9979995
Sneaker	Sneaker	0.99977773
Pullover	Pullover	0.99976283
Pullover	Pullover	0.99930465
Dress	Pullover	0.86611056
Shirt	T-shirt/top	0.7236207
Dress	Dress	0.9998957
Dress	Dress	0.96957916
Ankle boot	Ankle boot	0.9999517
Trouser	Trouser	0.99999094
Trouser	Trouser	0.9999895
Coat	Coat	0.8762679
Bag	Bag	0.99999917
T-shirt/top	T-shirt/top	0.9624631
Ankle boot	Ankle boot	0.99954385
Sneaker	Sneaker	0.8090069
Sandal	Sandal	0.9999305
Pullover	Pullover	0.99288636
Bag	Bag	0.9999987
Bag	Bag	0.999438
Dress	Dress	0.97832686
Shirt	Shirt	0.9130291
Dress	Dress	0.9997681
T-shirt/top	Bag	0.9693923
Bag	Bag	1.0
Pullover	Pullover	0.99327177
Pullover	Pullover	0.9681178
Sandal	Sandal	0.99967694
Ankle boot	Ankle boot	0.9999958
Pullover	Pullover	0.9994671
Shirt	Dress	0.5096914
Bag	Bag	0.9999975
Dress	Dress	0.5395354
Pullover	Pullover	0.99802315
Bag	Bag	0.99999964
Dress	Dress	0.9989568
Dress	Dress	0.45908672
Trouser	Trouser	0.99985504
Trouser	Trouser	0.99999976
Dress	Dress	0.99522436
T-shirt/top	T-shirt/top	0.99971586
Trouser	Trouser	1.0
Bag	Bag	0.99999046
Coat	Coat	0.90957785
Trouser	Trouser	1.0
Sandal	Sandal	0.99998903
Bag	Bag	0.9999987
Trouser	Trouser	0.9999999
Sandal	Sandal	0.9999949
Bag	Bag	1.0
T-shirt/top	T-shirt/top	0.99839455
Sneaker	Sneaker	0.98691076
Bag	Bag	0.9904276
Sneaker	Sneaker	0.50983024
Sandal	Sandal	0.9999763
Ankle boot	Ankle boot	0.87002987
Sandal	Sandal	0.62116957
Sandal	Sandal	0.9999974
Dress	Dress	0.9997985
T-shirt/top	T-shirt/top	0.88579875
Sneaker	Sneaker	0.9368365
Bag	Bag	0.99999845
Coat	Coat	0.68221045
Sandal	Sandal	0.9999889
Trouser	Trouser	0.9999809
Shirt	T-shirt/top	0.66451937
Coat	Coat	0.6904509
Pullover	Pullover	0.94525194
Coat	Coat	0.9497325
Coat	Dress	0.98904335
Sneaker	Sneaker	0.99897987
Sneaker	Sneaker	0.9994092
Ankle boot	Ankle boot	0.99641305
Sneaker	Sneaker	0.8500506
Pullover	Pullover	0.998287
Sandal	Sandal	0.9999993
Bag	Bag	0.9999993
Sandal	Sandal	0.9999788
Bag	Bag	0.9998503
Sandal	Sandal	0.99998534
Dress	Dress	0.9964469
T-shirt/top	T-shirt/top	0.8503169
Ankle boot	Ankle boot	0.9997596
Sneaker	Sneaker	0.9951416
Pullover	Pullover	0.9988248
T-shirt/top	T-shirt/top	0.99736375
Shirt	Shirt	0.5488009
Bag	Bag	0.9966664
Coat	Pullover	0.33587644
T-shirt/top	T-shirt/top	0.99764746
Sneaker	Sneaker	0.9566843
Dress	Dress	0.67959577
Sneaker	Sneaker	0.98037577
Shirt	Pullover	0.5878814
Bag	Bag	0.9994789
Coat	Coat	0.9934282
Sneaker	Sneaker	0.8970311
T-shirt/top	T-shirt/top	0.99976116
T-shirt/top	T-shirt/top	0.7153615
Coat	Coat	0.9878126
T-shirt/top	T-shirt/top	0.99016833
Shirt	Pullover	0.7013596
Sneaker	Sneaker	0.97592884
Bag	Bag	0.99999845
Trouser	Trouser	0.9999999
Dress	Dress	0.99558604
Bag	Bag	0.99999833
Trouser	Trouser	1.0
Sneaker	Ankle boot	0.5195307
Dress	Dress	0.99656785
Shirt	Shirt	0.98711294
Trouser	Trouser	0.9999999
Trouser	Trouser	0.99999785
Shirt	Shirt	0.97265744
Shirt	Shirt	0.99482757
Ankle boot	Ankle boot	0.999559
Bag	Bag	0.999432
T-shirt/top	Pullover	0.8907983
Bag	Bag	0.9999987
Pullover	Pullover	0.998389
Sneaker	Sneaker	0.99922776
Sneaker	Sneaker	0.978634
Trouser	Trouser	1.0
Dress	Dress	0.49662405
T-shirt/top	T-shirt/top	0.97061175
Dress	Dress	0.6317377
T-shirt/top	T-shirt/top	0.9971601
Sneaker	Sneaker	0.98670226
Bag	Bag	0.99999535
Sneaker	Sneaker	0.99938595
Shirt	Shirt	0.7823388
Sandal	Sandal	0.99999654
Pullover	Pullover	0.98673403
Shirt	Shirt	0.9838964
Sneaker	Sneaker	0.9267345
Sandal	Sandal	0.9999678
Sandal	Sandal	0.9997211
Bag	Bag	0.9999521
Ankle boot	Ankle boot	0.9999931
Sneaker	Sneaker	0.99964035
Dress	Dress	0.99007785
Pullover	Pullover	0.9973441
Coat	Coat	0.83980113
Bag	Bag	0.9999999
Dress	Dress	0.9920706
Ankle boot	Ankle boot	0.9998903
Sandal	Sandal	0.99871707
Sneaker	Sneaker	0.99827504
Shirt	Shirt	0.8790081
Pullover	Pullover	0.9151381
Shirt	Shirt	0.96997154
Sneaker	Sneaker	0.99944645
Dress	T-shirt/top	0.6279126
Bag	Bag	0.99999046
Sandal	Sandal	0.9961366
Trouser	Trouser	1.0
Bag	Bag	0.99999857
Ankle boot	Ankle boot	0.99999845
Pullover	Pullover	0.9841435
Shirt	Pullover	0.69763505
Trouser	Trouser	0.99999905
Coat	Shirt	0.9024225
Pullover	Pullover	0.9992136
Sneaker	Sneaker	0.9908375
Coat	Coat	0.64763474
T-shirt/top	T-shirt/top	0.99496424
Coat	Pullover	0.7270951
Coat	Coat	0.6710454
Bag	Bag	0.99989724
Ankle boot	Ankle boot	0.9964749
Sneaker	Sneaker	0.99883145
Ankle boot	Ankle boot	0.99838185
Pullover	Pullover	0.5021429
Shirt	Pullover	0.9810104
Bag	Bag	0.9999926
Pullover	Pullover	0.9953726
Shirt	Shirt	0.9853843
T-shirt/top	T-shirt/top	0.9997216
Shirt	Shirt	0.7856245
Dress	Dress	0.97314835
Coat	Dress	0.6831724
Trouser	Trouser	1.0
Sandal	Sandal	0.9999851
Shirt	Coat	0.6890302
Sneaker	Sneaker	0.7595734
Sandal	Sandal	0.9998747
T-shirt/top	T-shirt/top	0.98667705
Sneaker	Ankle boot	0.8252581
Shirt	Pullover	0.45012656
Pullover	Pullover	0.9940289
T-shirt/top	Trouser	0.40404922
Sandal	Sandal	0.99969864
Trouser	Trouser	0.9999994
Trouser	Trouser	1.0
Dress	Shirt	0.4983192
Sneaker	Sneaker	0.9982146
Dress	T-shirt/top	0.7142793
Bag	Bag	0.9999994
Bag	Bag	0.99998343
Sneaker	Sneaker	0.99186134
Sandal	Sandal	0.99532974
Ankle boot	Ankle boot	0.99904674
Ankle boot	Ankle boot	0.9999808
Sandal	Sandal	0.9999546
Sandal	Sandal	0.99983454
Coat	Dress	0.5077373
T-shirt/top	T-shirt/top	0.9950422
Sneaker	Sneaker	0.9883966
Trouser	Trouser	0.99999917
Coat	Coat	0.94338495
Shirt	Shirt	0.8879682
T-shirt/top	T-shirt/top	0.999418
Ankle boot	Ankle boot	0.99997735
Ankle boot	Ankle boot	0.9998847
Coat	Trouser	0.2906863
Shirt	Shirt	0.861346
Bag	Bag	1.0
Shirt	T-shirt/top	0.99710697
Sandal	Sandal	0.99996793
Sneaker	Sneaker	0.76417845
Bag	Bag	0.9999989
T-shirt/top	T-shirt/top	0.6316242
Pullover	Pullover	0.99690336
Sneaker	Sneaker	0.8417506
Shirt	Shirt	0.5975654
Pullover	Shirt	0.66803426
Coat	Pullover	0.5731299
Bag	Bag	0.9999689
Trouser	Trouser	0.99999964
T-shirt/top	Shirt	0.6177416
Coat	Coat	0.9933078
Bag	Bag	0.9754313
T-shirt/top	T-shirt/top	0.9831603
Sneaker	Sneaker	0.99360293
Sandal	Sandal	0.99863905
Bag	Bag	0.99996805
Sneaker	Sneaker	0.84110206
Sneaker	Sneaker	0.9700712
Sandal	Sandal	0.96658283
Sandal	Sandal	0.99999857
Pullover	T-shirt/top	0.9471722
Sneaker	Sandal	0.6381856
Shirt	Shirt	0.7210828
Pullover	T-shirt/top	0.8203379
Pullover	Pullover	0.99964106
T-shirt/top	T-shirt/top	0.907298
Dress	Dress	0.99980825
Shirt	Coat	0.756089
Pullover	Pullover	0.97930956
T-shirt/top	T-shirt/top	0.999845
Dress	Shirt	0.54609275
Ankle boot	Ankle boot	0.99998033
Coat	Coat	0.999361
Sandal	Sandal	0.99998975
Coat	Coat	0.944267
Coat	Coat	0.95352507
Trouser	Trouser	0.9999994
Pullover	Pullover	0.9997974
Sandal	Sandal	0.99994004
Sneaker	Ankle boot	0.85992324
T-shirt/top	T-shirt/top	0.9956781
Sandal	Sandal	0.9999969
T-shirt/top	Shirt	0.518415
Pullover	Pullover	0.9996418
Sandal	Sandal	0.99996996
T-shirt/top	T-shirt/top	0.98568
Coat	Dress	0.60364217
Bag	Bag	0.9746801
T-shirt/top	T-shirt/top	0.66674083
Pullover	Pullover	0.76896244
Sneaker	Sneaker	0.9991493
Pullover	Pullover	0.9995622
Sneaker	Sneaker	0.99972886
Pullover	Pullover	0.9962968
Dress	Dress	0.9840274
Coat	Pullover	0.7217453
Sneaker	Sandal	0.8752827
Trouser	Trouser	1.0
Pullover	Pullover	0.99840444
Dress	Dress	0.9605646
Coat	Coat	0.9824216
Pullover	Pullover	0.9997292
Pullover	Pullover	0.96768516
Dress	Dress	0.8434279
Ankle boot	Ankle boot	0.99996746
Ankle boot	Ankle boot	0.9998919
Pullover	Pullover	0.99766976
Bag	Bag	0.9995252
T-shirt/top	T-shirt/top	0.9996691
Coat	Coat	0.93291837
T-shirt/top	T-shirt/top	0.9950696
T-shirt/top	T-shirt/top	0.820369
Trouser	Trouser	0.99999976
Ankle boot	Ankle boot	0.99985075
Dress	Dress	0.99965525
Ankle boot	Ankle boot	0.99723816
T-shirt/top	T-shirt/top	0.6951555
Bag	Bag	0.99954164
Dress	Pullover	0.57917506
Ankle boot	Ankle boot	0.9999567
Coat	Coat	0.98244965
Sneaker	Sneaker	0.99952316
Ankle boot	Ankle boot	0.99999106
Trouser	Trouser	0.99999535
Sandal	Sandal	0.99999774
Bag	Bag	0.9999815
Trouser	Trouser	1.0
Dress	Dress	0.5253005
Shirt	Shirt	0.6675854
Pullover	Pullover	0.9992105
Coat	Coat	0.97319466
Bag	Bag	0.9989159
Shirt	Shirt	0.7166493
Dress	Dress	0.97542137
Dress	Dress	0.6732002
T-shirt/top	T-shirt/top	0.9887834
T-shirt/top	T-shirt/top	0.99961567
T-shirt/top	T-shirt/top	0.55735683
Dress	Dress	0.78511304
Shirt	Dress	0.49218094
Trouser	Trouser	0.99999976
Shirt	Shirt	0.81839263
Bag	Bag	0.999964
Shirt	Coat	0.86108685
Sneaker	Sneaker	0.78422683
Dress	Dress	0.9889586
T-shirt/top	T-shirt/top	0.9980299
T-shirt/top	Shirt	0.88277924
Sandal	Sandal	0.9999988
Bag	Bag	0.9871645
Bag	Bag	0.9999796
Bag	Bag	0.9999988
Shirt	Shirt	0.7309549
Trouser	Trouser	0.9999757
T-shirt/top	T-shirt/top	0.49500605
Bag	Bag	0.9999993
Sneaker	Ankle boot	0.919736
Bag	Bag	0.9999875
Sandal	Sandal	0.99999917
Bag	Bag	0.9999988
Sneaker	Sneaker	0.98543185
T-shirt/top	T-shirt/top	0.7169373
Sneaker	Sneaker	0.9995962
Pullover	Pullover	0.9996549
Sneaker	Sneaker	0.9996644
Trouser	Trouser	0.9982582
Sandal	Sandal	0.99991596
Sandal	Sandal	0.99999595
Bag	Bag	0.999851
Dress	Dress	0.9978471
Pullover	Shirt	0.7438652
Bag	Bag	0.99999106
Sandal	Sandal	0.9999949
Ankle boot	Ankle boot	0.9999982
Ankle boot	Ankle boot	0.9999672
Pullover	Coat	0.9032058
T-shirt/top	T-shirt/top	0.62395585
Shirt	Shirt	0.833348
Sneaker	Sneaker	0.9992586
Trouser	Trouser	0.9999988
Bag	Bag	0.9991561
Bag	Bag	0.9999622
Bag	Bag	0.9998671
Sneaker	Sneaker	0.98989314
Pullover	Pullover	0.97174597
T-shirt/top	T-shirt/top	0.91418964
Ankle boot	Ankle boot	0.9999577
Sneaker	Sneaker	0.99163413
Ankle boot	Ankle boot	0.9989347
Shirt	Shirt	0.9870679
Ankle boot	Ankle boot	0.98912793
Coat	Pullover	0.8543927
Trouser	Trouser	0.999985
Coat	Coat	0.70937574
Sneaker	Sneaker	0.92699665
Pullover	Pullover	0.999027
Sandal	Sandal	0.99998486
Pullover	Pullover	0.7093159
Shirt	Shirt	0.54854804
Pullover	Pullover	0.9974947
Ankle boot	Ankle boot	0.9999901
T-shirt/top	T-shirt/top	0.9760109
Sneaker	Sneaker	0.91842407
Trouser	Trouser	0.9999988
Ankle boot	Ankle boot	0.99999046
Sneaker	Sneaker	0.90973765
Shirt	Shirt	0.5588496
Sandal	Sandal	0.99997735
Dress	Dress	0.99955684
Bag	Bag	1.0
Coat	Coat	0.99439466
Ankle boot	Ankle boot	0.99911803
Dress	Dress	0.9969868
Ankle boot	Ankle boot	0.99466467
Sandal	Sandal	0.99993706
Sneaker	Sneaker	0.9939594
Sandal	Sandal	0.9998838
Trouser	Trouser	0.9999999
Dress	Dress	0.99215263
Dress	Dress	0.9996555
Shirt	Shirt	0.9219594
Shirt	T-shirt/top	0.5095861
Sneaker	Sneaker	0.9059837
Sandal	Sandal	0.9971418
Dress	Dress	0.96286577
Sandal	Sandal	0.9437855
Sandal	Sandal	0.99992573
Bag	Bag	0.99999964
Sneaker	Sneaker	0.9962082
Sneaker	Sneaker	0.88933724
Coat	Coat	0.92065716
Shirt	Shirt	0.9151306
Sandal	Sandal	0.99998736
Sandal	Sandal	0.99998415
Shirt	Shirt	0.58234495
Coat	Coat	0.98477966
Bag	Bag	0.99999833
Dress	Dress	0.99475527
T-shirt/top	T-shirt/top	0.99781644
Ankle boot	Ankle boot	0.9932609
Pullover	Pullover	0.99813324
Dress	Shirt	0.38297072
Pullover	Pullover	0.9630807
Pullover	Pullover	0.9843518
Sneaker	Ankle boot	0.8514291
Coat	Coat	0.9974152
T-shirt/top	T-shirt/top	0.96902275
Sneaker	Ankle boot	0.80454516
Trouser	Trouser	1.0
Coat	Coat	0.5695983
Bag	Bag	0.9998779
Trouser	Trouser	1.0
Coat	Coat	0.9920827
Sneaker	Sneaker	0.96198684
Bag	Bag	0.99999785
Pullover	Pullover	0.99403435
T-shirt/top	T-shirt/top	0.44502944
Sneaker	Sneaker	0.9802964
Pullover	Pullover	0.9826224
T-shirt/top	T-shirt/top	0.99613464
Pullover	Pullover	0.993186
Pullover	Pullover	0.9935116
Pullover	Dress	0.9775558
Pullover	Pullover	0.8051916
Dress	Dress	0.9118515
T-shirt/top	T-shirt/top	0.99979204
Sandal	Sandal	0.99999535
Pullover	Pullover	0.99985874
Dress	Pullover	0.5259279
Pullover	Pullover	0.96647394
Bag	Bag	0.99999964
T-shirt/top	Sandal	0.6257174
T-shirt/top	T-shirt/top	0.9997874
Bag	Bag	0.36149493
Coat	Coat	0.9954692
Shirt	Shirt	0.9725379
Coat	Coat	0.88709825
Bag	Bag	0.9999641
Dress	Dress	0.98934644
Sandal	Sandal	0.9999995
Trouser	Trouser	1.0
Dress	Shirt	0.83064985
Ankle boot	Ankle boot	0.9995976
Trouser	Trouser	0.99999976
Coat	Coat	0.96367234
Ankle boot	Ankle boot	0.9999361
Shirt	Shirt	0.49328342
Sneaker	Sneaker	0.51870567
Coat	Coat	0.9984591
T-shirt/top	T-shirt/top	0.65377915
T-shirt/top	T-shirt/top	0.98792726
Pullover	Pullover	0.97758716
Sandal	Sandal	0.9998411
Shirt	T-shirt/top	0.58614844
Pullover	Dress	0.9070549
Sandal	Sandal	0.99907935
Shirt	Pullover	0.6128839
Sandal	Sandal	0.99997497
Trouser	Trouser	0.9999987
Sneaker	Sneaker	0.99639684
Ankle boot	Ankle boot	0.9997638
Pullover	Coat	0.9581431
Shirt	Shirt	0.6708139
Sneaker	Sneaker	0.9637551
Dress	Dress	0.7558
T-shirt/top	T-shirt/top	0.9994942
Pullover	Pullover	0.9997609
Bag	Bag	0.9999994
Trouser	Trouser	0.99999595
T-shirt/top	T-shirt/top	0.9998222
Ankle boot	Ankle boot	0.9987923
Ankle boot	Ankle boot	0.999995
Sneaker	Sneaker	0.69806623
Bag	Bag	0.99999976
Coat	Coat	0.97286195
Shirt	T-shirt/top	0.6935371
Ankle boot	Ankle boot	0.9983493
Sneaker	Sneaker	0.9997434
Sneaker	Sneaker	0.99971133
Sandal	Sandal	0.99999523
Bag	Bag	0.99999976
Bag	Bag	0.9999702
Sneaker	Sneaker	0.99879944
Sandal	Sandal	0.9999999
Dress	Dress	0.9901939
Sandal	Sandal	0.99988556
Sandal	Sandal	0.99999917
T-shirt/top	T-shirt/top	0.7942216
Bag	Bag	0.99999964
Ankle boot	Ankle boot	0.9948591
Sneaker	Sneaker	0.9152884
Pullover	Pullover	0.9600467
Trouser	Trouser	1.0
Coat	Coat	0.9298791
Sneaker	Sneaker	0.9948645
Trouser	Trouser	0.9999976
T-shirt/top	Dress	0.993185
Pullover	Shirt	0.89128095
Dress	Dress	0.99264985
Pullover	Pullover	0.9934043
Pullover	Pullover	0.8732403
Ankle boot	Ankle boot	0.9998777
Coat	Coat	0.9544991
Sneaker	Sneaker	0.9995795
Sneaker	Sneaker	0.99352586
T-shirt/top	Shirt	0.5855011
Sandal	Sandal	0.9999993
T-shirt/top	T-shirt/top	0.8122844
Bag	Bag	0.9999999
Bag	Bag	0.99999964
Shirt	Shirt	0.8781209
Bag	Bag	0.9996443
Sandal	Sandal	0.9999807
Shirt	Shirt	0.9750621
T-shirt/top	T-shirt/top	0.83024985
Sneaker	Sneaker	0.99972194
Dress	Dress	0.98855186
T-shirt/top	T-shirt/top	0.7822108
Pullover	T-shirt/top	0.73679125
Pullover	Shirt	0.55046445
Sandal	Sandal	0.99999857
Pullover	Pullover	0.9985807
T-shirt/top	T-shirt/top	0.9984908
Sneaker	Sneaker	0.99397945
Sneaker	Sneaker	0.9982962
Sneaker	Sneaker	0.9993267
Trouser	Trouser	0.9999999
Sandal	Sandal	0.9979881
Pullover	Pullover	0.9806169
Trouser	Trouser	0.9999913
Bag	Bag	0.99959844
Sandal	Sandal	0.9999324
Pullover	Pullover	0.98549366
Coat	Coat	0.80734855
Bag	Bag	0.99999857
Sneaker	Sneaker	0.99775946
Sneaker	Sneaker	0.99814904
Shirt	Shirt	0.5779143
Sneaker	Sneaker	0.9983949
Trouser	Trouser	0.99999964
T-shirt/top	T-shirt/top	0.7374246
Ankle boot	Ankle boot	0.99784124
Sandal	Sandal	0.9999051
Dress	Dress	0.9659473
Ankle boot	Ankle boot	0.9999846
Dress	Dress	0.9949243
Sandal	Sandal	0.9999703
T-shirt/top	T-shirt/top	0.9998004
Sneaker	Sneaker	0.9863537
Coat	Coat	0.888669
Pullover	Pullover	0.5089938
T-shirt/top	T-shirt/top	0.9672027
Trouser	Trouser	0.9999987
Shirt	Shirt	0.918359
Sandal	Sandal	0.9999758
Ankle boot	Ankle boot	0.999876
Dress	Dress	0.9124204
Pullover	Pullover	0.99915755
Bag	Bag	0.9999988
Sandal	Sandal	0.9999989
Sneaker	Sneaker	0.9991021
Dress	Dress	0.9995907
Trouser	Trouser	0.99999917
Pullover	Pullover	0.9999062
T-shirt/top	T-shirt/top	0.98992866
Bag	Bag	0.999997
Trouser	Trouser	0.99999917
Bag	Bag	0.9999534
Sandal	Sandal	0.9999949
Shirt	Shirt	0.98289895
Ankle boot	Ankle boot	0.9998907
Dress	Dress	0.4270386
Dress	Dress	0.99409807
Bag	Bag	0.99997663
T-shirt/top	Shirt	0.7529662
Coat	Coat	0.9596531
Pullover	Pullover	0.9998286
T-shirt/top	T-shirt/top	0.9916313
Shirt	Shirt	0.5302081
Coat	Coat	0.9649415
Pullover	Pullover	0.9802157
Dress	Dress	0.99801886
Coat	Coat	0.9529911
Sandal	Sandal	0.99999976
Ankle boot	Ankle boot	0.99699223
Trouser	Trouser	0.99995565
Trouser	Trouser	0.9999994
Ankle boot	Ankle boot	0.99992824
Coat	Coat	0.99833256
Sneaker	Sneaker	0.98899627
Shirt	T-shirt/top	0.937002
Coat	Dress	0.72288954
Trouser	Trouser	0.9994892
T-shirt/top	T-shirt/top	0.961664
T-shirt/top	T-shirt/top	0.99969554
Sneaker	Ankle boot	0.93043095
Sneaker	Sneaker	0.97804594
T-shirt/top	T-shirt/top	0.9963331
Sneaker	Sneaker	0.99894816
Bag	Bag	1.0
T-shirt/top	T-shirt/top	0.9993749
Sandal	Sandal	0.99999917
Shirt	Shirt	0.9740723
Coat	Coat	0.99556977
Coat	Dress	0.6302631
Bag	Bag	0.99998784
Ankle boot	Ankle boot	0.9999912
Sneaker	Sneaker	0.7720778
Coat	Pullover	0.7203221
Ankle boot	Ankle boot	0.9999851
Sandal	Sandal	0.99999774
Dress	Dress	0.92110217
Sneaker	Ankle boot	0.8604614
Pullover	Pullover	0.9998994
Coat	Coat	0.9325163
Trouser	Trouser	0.9999988
Ankle boot	Ankle boot	0.9999243
Sneaker	Sneaker	0.9979601
Bag	Bag	0.9999738
Trouser	Trouser	0.99999976
Dress	Dress	0.9844789
Ankle boot	Ankle boot	0.9986492
Dress	Dress	0.9553441
Shirt	Shirt	0.84072095
Sneaker	Ankle boot	0.90119714
Bag	Bag	0.9998222
Shirt	Shirt	0.9766366
Sandal	Sandal	0.9998888
Shirt	Shirt	0.9321588
Sneaker	Ankle boot	0.5478205
Ankle boot	Ankle boot	0.9996177
Ankle boot	Ankle boot	0.9999896
Sneaker	Sneaker	0.9979225
T-shirt/top	T-shirt/top	0.9783443
Shirt	Coat	0.48505545
Pullover	Pullover	0.9957111
Dress	Coat	0.5894522
Coat	Coat	0.9945372
Pullover	T-shirt/top	0.5678615
Ankle boot	Ankle boot	0.70466423
Sandal	Sandal	0.99996555
Dress	Dress	0.67350197
Ankle boot	Ankle boot	0.99987483
Pullover	Pullover	0.9911164
Bag	Bag	0.99999845
Bag	Bag	0.99698037
Shirt	T-shirt/top	0.7166947
T-shirt/top	T-shirt/top	0.962223
Coat	Coat	0.99880433
Trouser	Trouser	0.99940825
Ankle boot	Ankle boot	0.99993753
Dress	Dress	0.9997011
Dress	Dress	0.9995296
Sandal	Sandal	0.99999905
Trouser	Trouser	0.99995387
Sandal	Sandal	0.9970017
Sandal	Sandal	0.99997866
Ankle boot	Ankle boot	0.99998355
Pullover	Pullover	0.9650281
Bag	Bag	0.9999845
Sandal	Sandal	0.9999522
Sandal	Sandal	0.999997
Ankle boot	Ankle boot	0.9999951
Sandal	Sandal	0.99999523
Coat	Coat	0.70129573
Shirt	T-shirt/top	0.69060266
Sneaker	Ankle boot	0.7279915
Dress	Dress	0.991305
Sandal	Sandal	0.9999939
Coat	Coat	0.9660036
Pullover	Pullover	0.9987716
Dress	Shirt	0.6602291
Ankle boot	Ankle boot	0.9996505
Coat	Coat	0.83139527
Bag	Bag	0.9999825
Trouser	Trouser	1.0
Ankle boot	Ankle boot	0.99999917
Pullover	Pullover	0.9984824
Shirt	Shirt	0.98989826
Pullover	Pullover	0.7489046
Coat	Coat	0.9944267
Bag	Bag	0.9989569
Bag	Bag	0.9999999
Sneaker	Sneaker	0.9983026
Sneaker	Sneaker	0.9965612
Dress	Dress	0.71559244
Ankle boot	Ankle boot	0.9999844
Dress	Dress	0.99946517
Ankle boot	Ankle boot	0.9997656
Shirt	T-shirt/top	0.59916025
Bag	Bag	0.999775
Pullover	Pullover	0.9980192
Shirt	Shirt	0.9498229
Ankle boot	Ankle boot	0.9999907
T-shirt/top	T-shirt/top	0.9179905
Coat	Dress	0.95156556
Coat	Pullover	0.92985606
Sandal	Sandal	0.9999795
Sneaker	Sneaker	0.43169966
T-shirt/top	T-shirt/top	0.94301987
Coat	Coat	0.9146836
Shirt	Shirt	0.99118984
Coat	Coat	0.8908254
Trouser	Trouser	0.9999999
Dress	Dress	0.99307173
Trouser	Trouser	0.9999988
Shirt	Bag	0.975738
Sneaker	Sneaker	0.9994702
Bag	Bag	0.9999951
Bag	Bag	0.99992204
Ankle boot	Ankle boot	0.7186929
Sneaker	Sneaker	0.9996197
T-shirt/top	T-shirt/top	0.97602093
Sandal	Sandal	0.99989426
Sneaker	Sneaker	0.98772883
Dress	Dress	0.9962553
Shirt	Shirt	0.76539326
T-shirt/top	T-shirt/top	0.9996221
Coat	Coat	0.99047637
T-shirt/top	T-shirt/top	0.9637584
Dress	Dress	0.99603146
Shirt	Shirt	0.97205204
Bag	Bag	0.999995
Bag	Bag	0.9998462
Bag	Bag	1.0
T-shirt/top	T-shirt/top	0.7511501
Pullover	Pullover	0.98821926
Dress	Dress	0.9980185
Pullover	Pullover	0.9994241
Bag	Bag	0.99994063
Bag	Shirt	0.37849492
Trouser	Trouser	0.9999995
Coat	Coat	0.65221816
Trouser	Trouser	0.9999999
Trouser	Trouser	0.99999917
Shirt	Shirt	0.95271975
Dress	Dress	0.99889404
Pullover	Pullover	0.9985306
Pullover	Pullover	0.99921083
Bag	Bag	0.70908934
T-shirt/top	T-shirt/top	0.9762324
T-shirt/top	T-shirt/top	0.99992573
Coat	Coat	0.99986494
Trouser	Trouser	0.9999993
Dress	Dress	0.88536936
Pullover	Pullover	0.98263663
Sneaker	Sneaker	0.99392503
T-shirt/top	T-shirt/top	0.99937207
Shirt	Shirt	0.99362344
Sneaker	Sneaker	0.99902654
Ankle boot	Ankle boot	0.999944
Ankle boot	Ankle boot	0.99997115
Shirt	Pullover	0.9958003
